Área;Año;Grupo de edad;Sexo;Casos
San Cristóbal;2021 SEM-l;50 a 54;Hombre;0
San Cristóbal;2021 SEM-l;55 a 59;Hombre;1
San Cristóbal;2021 SEM-l;60 a 64;Hombre;0
San Cristóbal;2021 SEM-l;65 a 69;Hombre;0
San Cristóbal;2021 SEM-l;70 a 74;Hombre;0
San Cristóbal;2021 SEM-l;75 a 79;Hombre;2
San Cristóbal;2021 SEM-l;80 y más;Hombre;0
San Cristóbal;2021 SEM-l;Todos los grupos;Hombre;16
San Cristóbal;2021 SEM-l;05 a 09;Mujer;0
San Cristóbal;2021 SEM-l;10 a 14;Mujer;0
San Cristóbal;2021 SEM-l;15 a 17;Mujer;0
San Cristóbal;2021 SEM-l;18 a 19;Mujer;1
San Cristóbal;2021 SEM-l;20 a 24;Mujer;0
San Cristóbal;2021 SEM-l;25 a 29;Mujer;1
San Cristóbal;2021 SEM-l;30 a 34;Mujer;0
San Cristóbal;2021 SEM-l;35 a 39;Mujer;0
San Cristóbal;2021 SEM-l;40 a 44;Mujer;1
San Cristóbal;2021 SEM-l;45 a 49;Mujer;0
San Cristóbal;2021 SEM-l;50 a 54;Mujer;0
San Cristóbal;2021 SEM-l;55 a 59;Mujer;0
San Cristóbal;2021 SEM-l;60 a 64;Mujer;0
San Cristóbal;2021 SEM-l;65 a 69;Mujer;0
San Cristóbal;2021 SEM-l;70 a 74;Mujer;0
San Cristóbal;2021 SEM-l;75 a 79;Mujer;0
San Cristóbal;2021 SEM-l;80 y más;Mujer;0
San Cristóbal;2021 SEM-l;Todos los grupos;Mujer;3
Usme;2021 SEM-l;05 a 09;Hombre;0
Usme;2021 SEM-l;10 a 14;Hombre;0
Usme;2021 SEM-l;15 a 17;Hombre;0
Usme;2021 SEM-l;18 a 19;Hombre;1
Usme;2021 SEM-l;20 a 24;Hombre;3
Usme;2021 SEM-l;25 a 29;Hombre;2
Usme;2021 SEM-l;30 a 34;Hombre;1
Usme;2021 SEM-l;35 a 39;Hombre;2
Usme;2021 SEM-l;40 a 44;Hombre;2
Usme;2021 SEM-l;45 a 49;Hombre;0
Usme;2021 SEM-l;50 a 54;Hombre;0
Usme;2021 SEM-l;55 a 59;Hombre;1
Usme;2021 SEM-l;60 a 64;Hombre;2
Usme;2021 SEM-l;65 a 69;Hombre;0
Usme;2021 SEM-l;70 a 74;Hombre;2
Usme;2021 SEM-l;75 a 79;Hombre;0
Usme;2021 SEM-l;80 y más;Hombre;0
Usme;2021 SEM-l;Todos los grupos;Hombre;16
Usme;2021 SEM-l;05 a 09;Mujer;0
Usme;2021 SEM-l;10 a 14;Mujer;0
Usme;2021 SEM-l;15 a 17;Mujer;0
Usme;2021 SEM-l;18 a 19;Mujer;0
Usme;2021 SEM-l;20 a 24;Mujer;1
Usme;2021 SEM-l;25 a 29;Mujer;0
Usme;2021 SEM-l;30 a 34;Mujer;1
Usme;2021 SEM-l;35 a 39;Mujer;0
Usme;2021 SEM-l;40 a 44;Mujer;0
Usme;2021 SEM-l;45 a 49;Mujer;0
Usme;2021 SEM-l;50 a 54;Mujer;0
Usme;2021 SEM-l;55 a 59;Mujer;0
Usme;2021 SEM-l;60 a 64;Mujer;0
Usme;2021 SEM-l;65 a 69;Mujer;0
Usme;2021 SEM-l;70 a 74;Mujer;0
Usme;2021 SEM-l;75 a 79;Mujer;0
Usme;2021 SEM-l;80 y más;Mujer;0
Usme;2021 SEM-l;Todos los grupos;Mujer;2
Tunjuelito;2021 SEM-l;05 a 09;Hombre;0
Tunjuelito;2021 SEM-l;10 a 14;Hombre;0
Tunjuelito;2021 SEM-l;15 a 17;Hombre;1
Tunjuelito;2021 SEM-l;18 a 19;Hombre;0
Tunjuelito;2021 SEM-l;20 a 24;Hombre;1
Tunjuelito;2021 SEM-l;25 a 29;Hombre;1
Tunjuelito;2021 SEM-l;30 a 34;Hombre;1
Tunjuelito;2021 SEM-l;35 a 39;Hombre;0
Tunjuelito;2021 SEM-l;40 a 44;Hombre;0
Tunjuelito;2021 SEM-l;45 a 49;Hombre;1
Tunjuelito;2021 SEM-l;50 a 54;Hombre;2
Tunjuelito;2021 SEM-l;55 a 59;Hombre;1
Tunjuelito;2021 SEM-l;60 a 64;Hombre;0
Tunjuelito;2021 SEM-l;65 a 69;Hombre;0
Tunjuelito;2021 SEM-l;70 a 74;Hombre;1
Tunjuelito;2021 SEM-l;75 a 79;Hombre;0
Tunjuelito;2021 SEM-l;80 y más;Hombre;0
Tunjuelito;2021 SEM-l;Todos los grupos;Hombre;9
Tunjuelito;2021 SEM-l;05 a 09;Mujer;0
Tunjuelito;2021 SEM-l;10 a 14;Mujer;0
Tunjuelito;2021 SEM-l;15 a 17;Mujer;0
Tunjuelito;2021 SEM-l;18 a 19;Mujer;0
Tunjuelito;2021 SEM-l;20 a 24;Mujer;0
Tunjuelito;2021 SEM-l;25 a 29;Mujer;0
Tunjuelito;2021 SEM-l;30 a 34;Mujer;0
Tunjuelito;2021 SEM-l;35 a 39;Mujer;0
Tunjuelito;2021 SEM-l;40 a 44;Mujer;0
Tunjuelito;2021 SEM-l;45 a 49;Mujer;0
Tunjuelito;2021 SEM-l;50 a 54;Mujer;0
Tunjuelito;2021 SEM-l;55 a 59;Mujer;1
Tunjuelito;2021 SEM-l;60 a 64;Mujer;0
Tunjuelito;2021 SEM-l;65 a 69;Mujer;0
Tunjuelito;2021 SEM-l;70 a 74;Mujer;0
Tunjuelito;2021 SEM-l;75 a 79;Mujer;0
Tunjuelito;2021 SEM-l;80 y más;Mujer;0
Tunjuelito;2021 SEM-l;Todos los grupos;Mujer;1
Bosa;2021 SEM-l;05 a 09;Hombre;0
Bosa;2021 SEM-l;10 a 14;Hombre;0
Bosa;2021 SEM-l;15 a 17;Hombre;1
Bosa;2021 SEM-l;18 a 19;Hombre;0
Bosa;2021 SEM-l;20 a 24;Hombre;6
Bosa;2021 SEM-l;25 a 29;Hombre;4
Bosa;2021 SEM-l;30 a 34;Hombre;2
Bosa;2021 SEM-l;35 a 39;Hombre;1
Bosa;2021 SEM-l;40 a 44;Hombre;1
Bosa;2021 SEM-l;45 a 49;Hombre;0
Bosa;2021 SEM-l;50 a 54;Hombre;1
Bosa;2021 SEM-l;55 a 59;Hombre;2
Bosa;2021 SEM-l;60 a 64;Hombre;3
Bosa;2021 SEM-l;65 a 69;Hombre;2
Bosa;2021 SEM-l;70 a 74;Hombre;2
Bosa;2021 SEM-l;75 a 79;Hombre;0
Bosa;2021 SEM-l;80 y más;Hombre;0
Bosa;2021 SEM-l;Todos los grupos;Hombre;25
Bosa;2021 SEM-l;05 a 09;Mujer;0
Bosa;2021 SEM-l;10 a 14;Mujer;0
Bosa;2021 SEM-l;15 a 17;Mujer;1
Bosa;2021 SEM-l;18 a 19;Mujer;0
Bosa;2021 SEM-l;20 a 24;Mujer;2
Bosa;2021 SEM-l;25 a 29;Mujer;0
Bosa;2021 SEM-l;30 a 34;Mujer;1
Bosa;2021 SEM-l;35 a 39;Mujer;0
Bosa;2021 SEM-l;40 a 44;Mujer;0
Bosa;2021 SEM-l;45 a 49;Mujer;0
Bosa;2021 SEM-l;50 a 54;Mujer;1
Bosa;2021 SEM-l;55 a 59;Mujer;1
Bosa;2021 SEM-l;60 a 64;Mujer;0
Bosa;2021 SEM-l;65 a 69;Mujer;0
Bosa;2021 SEM-l;70 a 74;Mujer;0
Bosa;2021 SEM-l;75 a 79;Mujer;0
Bosa;2021 SEM-l;80 y más;Mujer;0
Bosa;2021 SEM-l;Todos los grupos;Mujer;6
Kennedy;2021 SEM-l;05 a 09;Hombre;0
Kennedy;2021 SEM-l;10 a 14;Hombre;1
Kennedy;2021 SEM-l;15 a 17;Hombre;1
Kennedy;2021 SEM-l;18 a 19;Hombre;0
Kennedy;2021 SEM-l;20 a 24;Hombre;3
Kennedy;2021 SEM-l;25 a 29;Hombre;4
Kennedy;2021 SEM-l;30 a 34;Hombre;2
Kennedy;2021 SEM-l;35 a 39;Hombre;4
Kennedy;2021 SEM-l;40 a 44;Hombre;2
Kennedy;2021 SEM-l;45 a 49;Hombre;2
Kennedy;2021 SEM-l;50 a 54;Hombre;0
Kennedy;2021 SEM-l;55 a 59;Hombre;0
Kennedy;2021 SEM-l;60 a 64;Hombre;1
Kennedy;2021 SEM-l;65 a 69;Hombre;2
Kennedy;2021 SEM-l;70 a 74;Hombre;0
Kennedy;2021 SEM-l;75 a 79;Hombre;0
Kennedy;2021 SEM-l;80 y más;Hombre;1
Kennedy;2021 SEM-l;Todos los grupos;Hombre;23
Kennedy;2021 SEM-l;05 a 09;Mujer;0
Kennedy;2021 SEM-l;10 a 14;Mujer;0
Kennedy;2021 SEM-l;15 a 17;Mujer;0
Kennedy;2021 SEM-l;18 a 19;Mujer;0
Kennedy;2021 SEM-l;20 a 24;Mujer;2
Kennedy;2021 SEM-l;25 a 29;Mujer;2
Kennedy;2021 SEM-l;30 a 34;Mujer;0
Kennedy;2021 SEM-l;35 a 39;Mujer;1
Kennedy;2021 SEM-l;40 a 44;Mujer;0
Kennedy;2021 SEM-l;45 a 49;Mujer;2
Kennedy;2021 SEM-l;50 a 54;Mujer;0
Kennedy;2021 SEM-l;55 a 59;Mujer;0
Kennedy;2021 SEM-l;60 a 64;Mujer;1
Kennedy;2021 SEM-l;65 a 69;Mujer;0
Kennedy;2021 SEM-l;70 a 74;Mujer;0
Kennedy;2021 SEM-l;75 a 79;Mujer;0
Kennedy;2021 SEM-l;80 y más;Mujer;0
Kennedy;2021 SEM-l;Todos los grupos;Mujer;8
Fontibón;2021 SEM-l;05 a 09;Hombre;0
Fontibón;2021 SEM-l;10 a 14;Hombre;0
Fontibón;2021 SEM-l;15 a 17;Hombre;1
Fontibón;2021 SEM-l;18 a 19;Hombre;0
Fontibón;2021 SEM-l;20 a 24;Hombre;0
Fontibón;2021 SEM-l;25 a 29;Hombre;1
Fontibón;2021 SEM-l;30 a 34;Hombre;2
Fontibón;2021 SEM-l;35 a 39;Hombre;1
Fontibón;2021 SEM-l;40 a 44;Hombre;0
Fontibón;2021 SEM-l;45 a 49;Hombre;0
Fontibón;2021 SEM-l;50 a 54;Hombre;0
Fontibón;2021 SEM-l;55 a 59;Hombre;1
Fontibón;2021 SEM-l;60 a 64;Hombre;0
Fontibón;2021 SEM-l;65 a 69;Hombre;1
Fontibón;2021 SEM-l;70 a 74;Hombre;0
Fontibón;2021 SEM-l;75 a 79;Hombre;0
Fontibón;2021 SEM-l;80 y más;Hombre;0
Fontibón;2021 SEM-l;Todos los grupos;Hombre;7
Fontibón;2021 SEM-l;05 a 09;Mujer;0
Fontibón;2021 SEM-l;10 a 14;Mujer;1
Fontibón;2021 SEM-l;15 a 17;Mujer;0
Fontibón;2021 SEM-l;18 a 19;Mujer;0
Fontibón;2021 SEM-l;20 a 24;Mujer;0
Fontibón;2021 SEM-l;25 a 29;Mujer;0
Fontibón;2021 SEM-l;30 a 34;Mujer;0
Fontibón;2021 SEM-l;35 a 39;Mujer;0
Fontibón;2021 SEM-l;40 a 44;Mujer;0
Fontibón;2021 SEM-l;45 a 49;Mujer;0
Fontibón;2021 SEM-l;50 a 54;Mujer;0
Fontibón;2021 SEM-l;55 a 59;Mujer;0
Fontibón;2021 SEM-l;60 a 64;Mujer;0
Fontibón;2021 SEM-l;65 a 69;Mujer;0
Fontibón;2021 SEM-l;70 a 74;Mujer;0
Fontibón;2021 SEM-l;75 a 79;Mujer;0
Fontibón;2021 SEM-l;80 y más;Mujer;0
Fontibón;2021 SEM-l;Todos los grupos;Mujer;1
Engativá;2021 SEM-l;05 a 09;Hombre;0
Engativá;2021 SEM-l;10 a 14;Hombre;1
Engativá;2021 SEM-l;15 a 17;Hombre;0
Engativá;2021 SEM-l;18 a 19;Hombre;0
Engativá;2021 SEM-l;20 a 24;Hombre;6
Engativá;2021 SEM-l;25 a 29;Hombre;2
Engativá;2021 SEM-l;30 a 34;Hombre;6
Engativá;2021 SEM-l;35 a 39;Hombre;1
Engativá;2021 SEM-l;40 a 44;Hombre;2
Engativá;2021 SEM-l;45 a 49;Hombre;2
Engativá;2021 SEM-l;50 a 54;Hombre;0
Engativá;2021 SEM-l;55 a 59;Hombre;2
Engativá;2021 SEM-l;60 a 64;Hombre;0
Engativá;2021 SEM-l;65 a 69;Hombre;2
Engativá;2021 SEM-l;70 a 74;Hombre;4
Engativá;2021 SEM-l;75 a 79;Hombre;1
Engativá;2021 SEM-l;80 y más;Hombre;1
Engativá;2021 SEM-l;Todos los grupos;Hombre;30
Engativá;2021 SEM-l;05 a 09;Mujer;0
Engativá;2021 SEM-l;10 a 14;Mujer;0
Engativá;2021 SEM-l;15 a 17;Mujer;0
Engativá;2021 SEM-l;18 a 19;Mujer;1
Engativá;2021 SEM-l;20 a 24;Mujer;0
Engativá;2021 SEM-l;25 a 29;Mujer;0
Engativá;2021 SEM-l;30 a 34;Mujer;1
Engativá;2021 SEM-l;35 a 39;Mujer;0
Engativá;2021 SEM-l;40 a 44;Mujer;0
Engativá;2021 SEM-l;45 a 49;Mujer;0
Engativá;2021 SEM-l;50 a 54;Mujer;0
Engativá;2021 SEM-l;55 a 59;Mujer;0
Engativá;2021 SEM-l;60 a 64;Mujer;1
Engativá;2021 SEM-l;65 a 69;Mujer;1
Engativá;2021 SEM-l;70 a 74;Mujer;0
Engativá;2021 SEM-l;75 a 79;Mujer;0
Engativá;2021 SEM-l;80 y más;Mujer;0
Engativá;2021 SEM-l;Todos los grupos;Mujer;4
Suba;2021 SEM-l;05 a 09;Hombre;0
Suba;2021 SEM-l;10 a 14;Hombre;1
Suba;2021 SEM-l;15 a 17;Hombre;0
Suba;2021 SEM-l;18 a 19;Hombre;1
Suba;2021 SEM-l;20 a 24;Hombre;2
Suba;2021 SEM-l;25 a 29;Hombre;6
Suba;2021 SEM-l;30 a 34;Hombre;3
Suba;2021 SEM-l;35 a 39;Hombre;3
Suba;2021 SEM-l;40 a 44;Hombre;1
Suba;2021 SEM-l;45 a 49;Hombre;1
Suba;2021 SEM-l;50 a 54;Hombre;1
Suba;2021 SEM-l;55 a 59;Hombre;2
Suba;2021 SEM-l;60 a 64;Hombre;0
Suba;2021 SEM-l;65 a 69;Hombre;0
Suba;2021 SEM-l;70 a 74;Hombre;1
Suba;2021 SEM-l;75 a 79;Hombre;0
Suba;2021 SEM-l;80 y más;Hombre;0
Suba;2021 SEM-l;Todos los grupos;Hombre;22
Suba;2021 SEM-l;05 a 09;Mujer;0
Suba;2021 SEM-l;10 a 14;Mujer;0
Suba;2021 SEM-l;15 a 17;Mujer;0
Suba;2021 SEM-l;18 a 19;Mujer;0
Suba;2021 SEM-l;20 a 24;Mujer;0
Suba;2021 SEM-l;25 a 29;Mujer;0
Suba;2021 SEM-l;30 a 34;Mujer;0
Suba;2021 SEM-l;35 a 39;Mujer;1
Suba;2021 SEM-l;40 a 44;Mujer;1
Suba;2021 SEM-l;45 a 49;Mujer;0
Suba;2021 SEM-l;50 a 54;Mujer;0
Suba;2021 SEM-l;55 a 59;Mujer;0
Suba;2021 SEM-l;60 a 64;Mujer;0
Suba;2021 SEM-l;65 a 69;Mujer;0
Suba;2021 SEM-l;70 a 74;Mujer;0
Suba;2021 SEM-l;75 a 79;Mujer;0
Suba;2021 SEM-l;80 y más;Mujer;0
Suba;2021 SEM-l;Todos los grupos;Mujer;2
Barrios Unidos;2021 SEM-l;05 a 09;Hombre;0
Barrios Unidos;2021 SEM-l;10 a 14;Hombre;0
Barrios Unidos;2021 SEM-l;15 a 17;Hombre;1
Barrios Unidos;2021 SEM-l;18 a 19;Hombre;0
Barrios Unidos;2021 SEM-l;20 a 24;Hombre;1
Barrios Unidos;2021 SEM-l;25 a 29;Hombre;2
Barrios Unidos;2021 SEM-l;30 a 34;Hombre;1
Barrios Unidos;2021 SEM-l;35 a 39;Hombre;0
Barrios Unidos;2021 SEM-l;40 a 44;Hombre;0
Barrios Unidos;2021 SEM-l;45 a 49;Hombre;0
Barrios Unidos;2021 SEM-l;50 a 54;Hombre;0
Barrios Unidos;2021 SEM-l;55 a 59;Hombre;0
Barrios Unidos;2021 SEM-l;60 a 64;Hombre;0
Barrios Unidos;2021 SEM-l;65 a 69;Hombre;0
Barrios Unidos;2021 SEM-l;70 a 74;Hombre;0
Barrios Unidos;2021 SEM-l;75 a 79;Hombre;1
Barrios Unidos;2021 SEM-l;80 y más;Hombre;0
Barrios Unidos;2021 SEM-l;Todos los grupos;Hombre;6
Barrios Unidos;2021 SEM-l;05 a 09;Mujer;0
Barrios Unidos;2021 SEM-l;10 a 14;Mujer;0
Barrios Unidos;2021 SEM-l;15 a 17;Mujer;0
Barrios Unidos;2021 SEM-l;18 a 19;Mujer;0
Barrios Unidos;2021 SEM-l;20 a 24;Mujer;0
Barrios Unidos;2021 SEM-l;25 a 29;Mujer;1
Barrios Unidos;2021 SEM-l;30 a 34;Mujer;0
Barrios Unidos;2021 SEM-l;35 a 39;Mujer;0
Barrios Unidos;2021 SEM-l;40 a 44;Mujer;0
Barrios Unidos;2021 SEM-l;45 a 49;Mujer;0
Barrios Unidos;2021 SEM-l;50 a 54;Mujer;0
Barrios Unidos;2021 SEM-l;55 a 59;Mujer;0
Barrios Unidos;2021 SEM-l;60 a 64;Mujer;0
Barrios Unidos;2021 SEM-l;65 a 69;Mujer;0
Barrios Unidos;2021 SEM-l;70 a 74;Mujer;0
Barrios Unidos;2021 SEM-l;75 a 79;Mujer;0
Barrios Unidos;2021 SEM-l;80 y más;Mujer;0
Barrios Unidos;2021 SEM-l;Todos los grupos;Mujer;1
Teusaquillo;2021 SEM-l;05 a 09;Hombre;0
Teusaquillo;2021 SEM-l;10 a 14;Hombre;0
Teusaquillo;2021 SEM-l;15 a 17;Hombre;0
Teusaquillo;2021 SEM-l;18 a 19;Hombre;0
Teusaquillo;2021 SEM-l;20 a 24;Hombre;2
Teusaquillo;2021 SEM-l;25 a 29;Hombre;0
Teusaquillo;2021 SEM-l;30 a 34;Hombre;1
Teusaquillo;2021 SEM-l;35 a 39;Hombre;0
Teusaquillo;2021 SEM-l;40 a 44;Hombre;0
Teusaquillo;2021 SEM-l;45 a 49;Hombre;0
Teusaquillo;2021 SEM-l;50 a 54;Hombre;0
Teusaquillo;2021 SEM-l;55 a 59;Hombre;0
Teusaquillo;2021 SEM-l;60 a 64;Hombre;0
Teusaquillo;2021 SEM-l;65 a 69;Hombre;0
Teusaquillo;2021 SEM-l;70 a 74;Hombre;0
Teusaquillo;2021 SEM-l;75 a 79;Hombre;0
Teusaquillo;2021 SEM-l;80 y más;Hombre;0
Teusaquillo;2021 SEM-l;Todos los grupos;Hombre;3
Teusaquillo;2021 SEM-l;05 a 09;Mujer;0
Teusaquillo;2021 SEM-l;10 a 14;Mujer;0
Teusaquillo;2021 SEM-l;15 a 17;Mujer;0
Teusaquillo;2021 SEM-l;18 a 19;Mujer;0
Teusaquillo;2021 SEM-l;20 a 24;Mujer;2
Teusaquillo;2021 SEM-l;25 a 29;Mujer;0
Teusaquillo;2021 SEM-l;30 a 34;Mujer;0
Teusaquillo;2021 SEM-l;35 a 39;Mujer;1
Teusaquillo;2021 SEM-l;40 a 44;Mujer;0
Teusaquillo;2021 SEM-l;45 a 49;Mujer;0
Teusaquillo;2021 SEM-l;50 a 54;Mujer;0
Teusaquillo;2021 SEM-l;55 a 59;Mujer;0
Teusaquillo;2021 SEM-l;60 a 64;Mujer;0
Teusaquillo;2021 SEM-l;65 a 69;Mujer;0
Teusaquillo;2021 SEM-l;70 a 74;Mujer;0
Teusaquillo;2021 SEM-l;75 a 79;Mujer;0
Teusaquillo;2021 SEM-l;80 y más;Mujer;0
Teusaquillo;2021 SEM-l;Todos los grupos;Mujer;3
Los Mártires;2021 SEM-l;05 a 09;Hombre;0
Los Mártires;2021 SEM-l;10 a 14;Hombre;0
Los Mártires;2021 SEM-l;15 a 17;Hombre;0
Los Mártires;2021 SEM-l;18 a 19;Hombre;0
Los Mártires;2021 SEM-l;20 a 24;Hombre;1
Los Mártires;2021 SEM-l;25 a 29;Hombre;1
Los Mártires;2021 SEM-l;30 a 34;Hombre;0
Los Mártires;2021 SEM-l;35 a 39;Hombre;0
Los Mártires;2021 SEM-l;40 a 44;Hombre;1
Los Mártires;2021 SEM-l;45 a 49;Hombre;1
Los Mártires;2021 SEM-l;50 a 54;Hombre;0
Los Mártires;2021 SEM-l;55 a 59;Hombre;0
Los Mártires;2021 SEM-l;60 a 64;Hombre;0
Los Mártires;2021 SEM-l;65 a 69;Hombre;0
Los Mártires;2021 SEM-l;70 a 74;Hombre;0
Los Mártires;2021 SEM-l;75 a 79;Hombre;0
Los Mártires;2021 SEM-l;80 y más;Hombre;0
Los Mártires;2021 SEM-l;Todos los grupos;Hombre;4
Los Mártires;2021 SEM-l;05 a 09;Mujer;0
Los Mártires;2021 SEM-l;10 a 14;Mujer;0
Los Mártires;2021 SEM-l;15 a 17;Mujer;0
Los Mártires;2021 SEM-l;18 a 19;Mujer;0
Los Mártires;2021 SEM-l;20 a 24;Mujer;0
Los Mártires;2021 SEM-l;25 a 29;Mujer;0
Los Mártires;2021 SEM-l;30 a 34;Mujer;0
Los Mártires;2021 SEM-l;35 a 39;Mujer;0
Los Mártires;2021 SEM-l;40 a 44;Mujer;0
Los Mártires;2021 SEM-l;45 a 49;Mujer;0
Los Mártires;2021 SEM-l;50 a 54;Mujer;0
Los Mártires;2021 SEM-l;55 a 59;Mujer;0
Los Mártires;2021 SEM-l;60 a 64;Mujer;0
Los Mártires;2021 SEM-l;65 a 69;Mujer;0
Los Mártires;2021 SEM-l;70 a 74;Mujer;0
Los Mártires;2021 SEM-l;75 a 79;Mujer;0
Los Mártires;2021 SEM-l;80 y más;Mujer;0
Los Mártires;2021 SEM-l;Todos los grupos;Mujer;0
Antonio Nariño;2021 SEM-l;05 a 09;Hombre;0
Antonio Nariño;2021 SEM-l;10 a 14;Hombre;0
Antonio Nariño;2021 SEM-l;15 a 17;Hombre;0
Antonio Nariño;2021 SEM-l;18 a 19;Hombre;0
Antonio Nariño;2021 SEM-l;20 a 24;Hombre;0
Antonio Nariño;2021 SEM-l;25 a 29;Hombre;0
Antonio Nariño;2021 SEM-l;30 a 34;Hombre;0
Antonio Nariño;2021 SEM-l;35 a 39;Hombre;0
Antonio Nariño;2021 SEM-l;40 a 44;Hombre;0
Antonio Nariño;2021 SEM-l;45 a 49;Hombre;0
Antonio Nariño;2021 SEM-l;50 a 54;Hombre;0
Antonio Nariño;2021 SEM-l;55 a 59;Hombre;0
Antonio Nariño;2021 SEM-l;60 a 64;Hombre;0
Antonio Nariño;2021 SEM-l;65 a 69;Hombre;0
Antonio Nariño;2021 SEM-l;70 a 74;Hombre;0
Antonio Nariño;2021 SEM-l;75 a 79;Hombre;0
Antonio Nariño;2021 SEM-l;80 y más;Hombre;0
Antonio Nariño;2021 SEM-l;Todos los grupos;Hombre;0
Antonio Nariño;2021 SEM-l;05 a 09;Mujer;0
Antonio Nariño;2021 SEM-l;10 a 14;Mujer;0
Antonio Nariño;2021 SEM-l;15 a 17;Mujer;0
Antonio Nariño;2021 SEM-l;18 a 19;Mujer;0
Antonio Nariño;2021 SEM-l;20 a 24;Mujer;1
Antonio Nariño;2021 SEM-l;25 a 29;Mujer;0
Antonio Nariño;2021 SEM-l;30 a 34;Mujer;1
Antonio Nariño;2021 SEM-l;35 a 39;Mujer;0
Antonio Nariño;2021 SEM-l;40 a 44;Mujer;0
Antonio Nariño;2021 SEM-l;45 a 49;Mujer;1
Antonio Nariño;2021 SEM-l;50 a 54;Mujer;0
Antonio Nariño;2021 SEM-l;55 a 59;Mujer;0
Antonio Nariño;2021 SEM-l;60 a 64;Mujer;0
Antonio Nariño;2021 SEM-l;65 a 69;Mujer;0
Antonio Nariño;2021 SEM-l;70 a 74;Mujer;0
Antonio Nariño;2021 SEM-l;75 a 79;Mujer;0
Antonio Nariño;2021 SEM-l;80 y más;Mujer;0
Antonio Nariño;2021 SEM-l;Todos los grupos;Mujer;3
Puente Aranda;2021 SEM-l;05 a 09;Hombre;0
Puente Aranda;2021 SEM-l;10 a 14;Hombre;1
Puente Aranda;2021 SEM-l;15 a 17;Hombre;0
Puente Aranda;2021 SEM-l;18 a 19;Hombre;0
Puente Aranda;2021 SEM-l;20 a 24;Hombre;1
Puente Aranda;2021 SEM-l;25 a 29;Hombre;0
Puente Aranda;2021 SEM-l;30 a 34;Hombre;0
Puente Aranda;2021 SEM-l;35 a 39;Hombre;1
Puente Aranda;2021 SEM-l;40 a 44;Hombre;0
Puente Aranda;2021 SEM-l;45 a 49;Hombre;2
Puente Aranda;2021 SEM-l;50 a 54;Hombre;0
Puente Aranda;2021 SEM-l;55 a 59;Hombre;1
Puente Aranda;2021 SEM-l;60 a 64;Hombre;0
Puente Aranda;2021 SEM-l;65 a 69;Hombre;0
Puente Aranda;2021 SEM-l;70 a 74;Hombre;0
Puente Aranda;2021 SEM-l;75 a 79;Hombre;1
Puente Aranda;2021 SEM-l;80 y más;Hombre;1
Puente Aranda;2021 SEM-l;Todos los grupos;Hombre;8
Puente Aranda;2021 SEM-l;05 a 09;Mujer;0
Puente Aranda;2021 SEM-l;10 a 14;Mujer;0
Puente Aranda;2021 SEM-l;15 a 17;Mujer;0
Puente Aranda;2021 SEM-l;18 a 19;Mujer;0
Puente Aranda;2021 SEM-l;20 a 24;Mujer;1
Puente Aranda;2021 SEM-l;25 a 29;Mujer;0
Puente Aranda;2021 SEM-l;30 a 34;Mujer;0
Puente Aranda;2021 SEM-l;35 a 39;Mujer;0
Puente Aranda;2021 SEM-l;40 a 44;Mujer;0
Puente Aranda;2021 SEM-l;45 a 49;Mujer;0
Puente Aranda;2021 SEM-l;50 a 54;Mujer;0
Puente Aranda;2021 SEM-l;55 a 59;Mujer;0
Puente Aranda;2021 SEM-l;60 a 64;Mujer;0
Puente Aranda;2021 SEM-l;65 a 69;Mujer;0
Puente Aranda;2021 SEM-l;70 a 74;Mujer;1
Puente Aranda;2021 SEM-l;75 a 79;Mujer;0
Puente Aranda;2021 SEM-l;80 y más;Mujer;0
Puente Aranda;2021 SEM-l;Todos los grupos;Mujer;2
La Candelaria;2021 SEM-l;05 a 09;Hombre;0
La Candelaria;2021 SEM-l;10 a 14;Hombre;0
La Candelaria;2021 SEM-l;15 a 17;Hombre;0
La Candelaria;2021 SEM-l;18 a 19;Hombre;0
La Candelaria;2021 SEM-l;20 a 24;Hombre;1
La Candelaria;2021 SEM-l;25 a 29;Hombre;0
La Candelaria;2021 SEM-l;30 a 34;Hombre;1
La Candelaria;2021 SEM-l;35 a 39;Hombre;0
La Candelaria;2021 SEM-l;40 a 44;Hombre;0
La Candelaria;2021 SEM-l;45 a 49;Hombre;0
La Candelaria;2021 SEM-l;50 a 54;Hombre;0
La Candelaria;2021 SEM-l;55 a 59;Hombre;0
La Candelaria;2021 SEM-l;60 a 64;Hombre;0
La Candelaria;2021 SEM-l;65 a 69;Hombre;0
La Candelaria;2021 SEM-l;70 a 74;Hombre;0
La Candelaria;2021 SEM-l;75 a 79;Hombre;0
La Candelaria;2021 SEM-l;80 y más;Hombre;0
La Candelaria;2021 SEM-l;Todos los grupos;Hombre;2
La Candelaria;2021 SEM-l;05 a 09;Mujer;0
La Candelaria;2021 SEM-l;10 a 14;Mujer;0
La Candelaria;2021 SEM-l;15 a 17;Mujer;0
La Candelaria;2021 SEM-l;18 a 19;Mujer;0
La Candelaria;2021 SEM-l;20 a 24;Mujer;0
La Candelaria;2021 SEM-l;25 a 29;Mujer;0
La Candelaria;2021 SEM-l;30 a 34;Mujer;0
La Candelaria;2021 SEM-l;35 a 39;Mujer;0
La Candelaria;2021 SEM-l;40 a 44;Mujer;0
La Candelaria;2021 SEM-l;45 a 49;Mujer;0
