localidad;year;grupo_de_edad;sexo;casos;grupo_etario;poblacion;tasa_por_100000
la candelaria;2020;10 a 14;Mujer;0;Niño;;
la candelaria;2020;15 a 17;Mujer;0;Joven;;
la candelaria;2020;18 a 19;Mujer;0;Joven;;
la candelaria;2020;20 a 24;Mujer;0;Joven;;
la candelaria;2020;25 a 29;Mujer;0;Adulto;;
la candelaria;2020;30 a 34;Mujer;0;Adulto;;
la candelaria;2020;35 a 39;Mujer;0;Adulto;;
la candelaria;2020;40 a 44;Mujer;0;Adulto;;
la candelaria;2020;45 a 49;Mujer;0;Adulto;;
la candelaria;2020;50 a 54;Mujer;0;Adulto;;
la candelaria;2020;55 a 59;Mujer;0;Adulto;;
la candelaria;2020;60 a 64;Mujer;0;Adulto Mayor;;
la candelaria;2020;65 a 69;Mujer;0;Adulto Mayor;;
la candelaria;2020;70 a 74;Mujer;0;Adulto Mayor;;
la candelaria;2020;75 a 79;Mujer;0;Adulto Mayor;;
la candelaria;2020;80 y más;Mujer;0;Adulto Mayor;;
la candelaria;2020;Todos los grupos;Mujer;0;;10021.0;0.0
rafael uribe uribe;2020;05 a 09;Hombre;0;Niño;;
rafael uribe uribe;2020;10 a 14;Hombre;0;Niño;;
rafael uribe uribe;2020;15 a 17;Hombre;1;Joven;;
rafael uribe uribe;2020;18 a 19;Hombre;0;Joven;;
rafael uribe uribe;2020;20 a 24;Hombre;1;Joven;;
rafael uribe uribe;2020;25 a 29;Hombre;1;Adulto;;
rafael uribe uribe;2020;30 a 34;Hombre;0;Adulto;;
rafael uribe uribe;2020;35 a 39;Hombre;1;Adulto;;
rafael uribe uribe;2020;40 a 44;Hombre;2;Adulto;;
rafael uribe uribe;2020;45 a 49;Hombre;1;Adulto;;
rafael uribe uribe;2020;50 a 54;Hombre;0;Adulto;;
rafael uribe uribe;2020;55 a 59;Hombre;0;Adulto;;
rafael uribe uribe;2020;60 a 64;Hombre;1;Adulto Mayor;;
rafael uribe uribe;2020;65 a 69;Hombre;0;Adulto Mayor;;
rafael uribe uribe;2020;70 a 74;Hombre;1;Adulto Mayor;;
rafael uribe uribe;2020;75 a 79;Hombre;1;Adulto Mayor;;
rafael uribe uribe;2020;80 y más;Hombre;0;Adulto Mayor;;
rafael uribe uribe;2020;Todos los grupos;Hombre;10;;167392.0;5.97400114700822
rafael uribe uribe;2020;05 a 09;Mujer;0;Niño;;
rafael uribe uribe;2020;10 a 14;Mujer;0;Niño;;
rafael uribe uribe;2020;15 a 17;Mujer;0;Joven;;
rafael uribe uribe;2020;18 a 19;Mujer;1;Joven;;
rafael uribe uribe;2020;20 a 24;Mujer;0;Joven;;
rafael uribe uribe;2020;25 a 29;Mujer;1;Adulto;;
rafael uribe uribe;2020;30 a 34;Mujer;0;Adulto;;
rafael uribe uribe;2020;35 a 39;Mujer;0;Adulto;;
rafael uribe uribe;2020;40 a 44;Mujer;1;Adulto;;
rafael uribe uribe;2020;45 a 49;Mujer;0;Adulto;;
rafael uribe uribe;2020;50 a 54;Mujer;0;Adulto;;
rafael uribe uribe;2020;55 a 59;Mujer;1;Adulto;;
rafael uribe uribe;2020;60 a 64;Mujer;0;Adulto Mayor;;
rafael uribe uribe;2020;65 a 69;Mujer;1;Adulto Mayor;;
rafael uribe uribe;2020;70 a 74;Mujer;0;Adulto Mayor;;
rafael uribe uribe;2020;75 a 79;Mujer;0;Adulto Mayor;;
rafael uribe uribe;2020;80 y más;Mujer;0;Adulto Mayor;;
rafael uribe uribe;2020;Todos los grupos;Mujer;5;;174494.0;2.8654280376402625
ciudad bolivar;2020;05 a 09;Hombre;0;Niño;;
ciudad bolivar;2020;10 a 14;Hombre;1;Niño;;
ciudad bolivar;2020;15 a 17;Hombre;0;Joven;;
ciudad bolivar;2020;18 a 19;Hombre;1;Joven;;
ciudad bolivar;2020;20 a 24;Hombre;5;Joven;;
ciudad bolivar;2020;25 a 29;Hombre;2;Adulto;;
ciudad bolivar;2020;30 a 34;Hombre;2;Adulto;;
ciudad bolivar;2020;35 a 39;Hombre;1;Adulto;;
ciudad bolivar;2020;40 a 44;Hombre;0;Adulto;;
ciudad bolivar;2020;45 a 49;Hombre;2;Adulto;;
ciudad bolivar;2020;50 a 54;Hombre;2;Adulto;;
ciudad bolivar;2020;55 a 59;Hombre;2;Adulto;;
ciudad bolivar;2020;60 a 64;Hombre;1;Adulto Mayor;;
ciudad bolivar;2020;65 a 69;Hombre;0;Adulto Mayor;;
ciudad bolivar;2020;70 a 74;Hombre;3;Adulto Mayor;;
ciudad bolivar;2020;75 a 79;Hombre;1;Adulto Mayor;;
ciudad bolivar;2020;80 y más;Hombre;1;Adulto Mayor;;
ciudad bolivar;2020;Todos los grupos;Hombre;24;;378504.0;6.340752013188765
ciudad bolivar;2020;05 a 09;Mujer;0;Niño;;
ciudad bolivar;2020;10 a 14;Mujer;0;Niño;;
ciudad bolivar;2020;15 a 17;Mujer;2;Joven;;
ciudad bolivar;2020;18 a 19;Mujer;2;Joven;;
ciudad bolivar;2020;20 a 24;Mujer;1;Joven;;
ciudad bolivar;2020;25 a 29;Mujer;0;Adulto;;
ciudad bolivar;2020;30 a 34;Mujer;1;Adulto;;
ciudad bolivar;2020;35 a 39;Mujer;0;Adulto;;
ciudad bolivar;2020;40 a 44;Mujer;0;Adulto;;
ciudad bolivar;2020;45 a 49;Mujer;0;Adulto;;
ciudad bolivar;2020;50 a 54;Mujer;1;Adulto;;
ciudad bolivar;2020;55 a 59;Mujer;1;Adulto;;
ciudad bolivar;2020;60 a 64;Mujer;1;Adulto Mayor;;
ciudad bolivar;2020;65 a 69;Mujer;0;Adulto Mayor;;
ciudad bolivar;2020;70 a 74;Mujer;0;Adulto Mayor;;
ciudad bolivar;2020;75 a 79;Mujer;0;Adulto Mayor;;
ciudad bolivar;2020;80 y más;Mujer;0;Adulto Mayor;;
ciudad bolivar;2020;Todos los grupos;Mujer;9;;397847.0;2.2621761631984154
sumapaz;2020;05 a 09;Hombre;0;Niño;;
sumapaz;2020;10 a 14;Hombre;0;Niño;;
sumapaz;2020;15 a 17;Hombre;0;Joven;;
sumapaz;2020;18 a 19;Hombre;0;Joven;;
sumapaz;2020;20 a 24;Hombre;0;Joven;;
sumapaz;2020;25 a 29;Hombre;0;Adulto;;
sumapaz;2020;30 a 34;Hombre;0;Adulto;;
sumapaz;2020;35 a 39;Hombre;0;Adulto;;
sumapaz;2020;40 a 44;Hombre;0;Adulto;;
sumapaz;2020;45 a 49;Hombre;0;Adulto;;
sumapaz;2020;50 a 54;Hombre;0;Adulto;;
sumapaz;2020;55 a 59;Hombre;0;Adulto;;
sumapaz;2020;60 a 64;Hombre;0;Adulto Mayor;;
sumapaz;2020;65 a 69;Hombre;0;Adulto Mayor;;
sumapaz;2020;70 a 74;Hombre;0;Adulto Mayor;;
sumapaz;2020;75 a 79;Hombre;0;Adulto Mayor;;
sumapaz;2020;80 y más;Hombre;0;Adulto Mayor;;
sumapaz;2020;Todos los grupos;Hombre;0;;3994.0;0.0
sumapaz;2020;05 a 09;Mujer;0;Niño;;
sumapaz;2020;10 a 14;Mujer;0;Niño;;
sumapaz;2020;15 a 17;Mujer;0;Joven;;
sumapaz;2020;18 a 19;Mujer;0;Joven;;
sumapaz;2020;20 a 24;Mujer;0;Joven;;
sumapaz;2020;25 a 29;Mujer;0;Adulto;;
sumapaz;2020;30 a 34;Mujer;0;Adulto;;
sumapaz;2020;35 a 39;Mujer;0;Adulto;;
sumapaz;2020;40 a 44;Mujer;0;Adulto;;
sumapaz;2020;45 a 49;Mujer;0;Adulto;;
sumapaz;2020;50 a 54;Mujer;0;Adulto;;
sumapaz;2020;55 a 59;Mujer;0;Adulto;;
sumapaz;2020;60 a 64;Mujer;0;Adulto Mayor;;
sumapaz;2020;65 a 69;Mujer;0;Adulto Mayor;;
sumapaz;2020;70 a 74;Mujer;0;Adulto Mayor;;
sumapaz;2020;75 a 79;Mujer;0;Adulto Mayor;;
sumapaz;2020;80 y más;Mujer;0;Adulto Mayor;;
sumapaz;2020;Todos los grupos;Mujer;0;;3844.0;0.0
distrito;2020;05 a 09;Hombre;1;Niño;;
distrito;2020;10 a 14;Hombre;8;Niño;;
distrito;2020;15 a 17;Hombre;7;Joven;;
distrito;2020;18 a 19;Hombre;8;Joven;;
distrito;2020;20 a 24;Hombre;44;Joven;;
distrito;2020;25 a 29;Hombre;20;Adulto;;
distrito;2020;30 a 34;Hombre;24;Adulto;;
distrito;2020;35 a 39;Hombre;18;Adulto;;
distrito;2020;40 a 44;Hombre;12;Adulto;;
distrito;2020;45 a 49;Hombre;15;Adulto;;
distrito;2020;50 a 54;Hombre;8;Adulto;;
distrito;2020;55 a 59;Hombre;19;Adulto;;
distrito;2020;60 a 64;Hombre;14;Adulto Mayor;;
distrito;2020;65 a 69;Hombre;12;Adulto Mayor;;
distrito;2020;70 a 74;Hombre;15;Adulto Mayor;;
distrito;2020;75 a 79;Hombre;7;Adulto Mayor;;
distrito;2020;80 y más;Hombre;5;Adulto Mayor;;
distrito;2020;Todos los grupos;Hombre;237;;4064659.0;5.830747425552795
distrito;2020;05 a 09;Mujer;1;Niño;;
distrito;2020;10 a 14;Mujer;5;Niño;;
distrito;2020;15 a 17;Mujer;6;Joven;;
distrito;2020;18 a 19;Mujer;6;Joven;;
distrito;2020;20 a 24;Mujer;12;Joven;;
distrito;2020;25 a 29;Mujer;11;Adulto;;
distrito;2020;30 a 34;Mujer;4;Adulto;;
distrito;2020;35 a 39;Mujer;6;Adulto;;
distrito;2020;40 a 44;Mujer;8;Adulto;;
distrito;2020;45 a 49;Mujer;3;Adulto;;
distrito;2020;50 a 54;Mujer;5;Adulto;;
distrito;2020;55 a 59;Mujer;7;Adulto;;
distrito;2020;60 a 64;Mujer;1;Adulto Mayor;;
distrito;2020;65 a 69;Mujer;5;Adulto Mayor;;
distrito;2020;70 a 74;Mujer;1;Adulto Mayor;;
distrito;2020;75 a 79;Mujer;1;Adulto Mayor;;
distrito;2020;80 y más;Mujer;0;Adulto Mayor;;
distrito;2020;Todos los grupos;Mujer;82;;4316142.0;1.89984481511498
usaquen;2021;05 a 09;Hombre;0;Niño;;
usaquen;2021;10 a 14;Hombre;2;Niño;;
usaquen;2021;15 a 17;Hombre;0;Joven;;
usaquen;2021;18 a 19;Hombre;2;Joven;;
usaquen;2021;20 a 24;Hombre;1;Joven;;
usaquen;2021;25 a 29;Hombre;2;Adulto;;
usaquen;2021;30 a 34;Hombre;2;Adulto;;
usaquen;2021;35 a 39;Hombre;2;Adulto;;
usaquen;2021;40 a 44;Hombre;3;Adulto;;
usaquen;2021;45 a 49;Hombre;0;Adulto;;
usaquen;2021;50 a 54;Hombre;4;Adulto;;
usaquen;2021;55 a 59;Hombre;1;Adulto;;
usaquen;2021;60 a 64;Hombre;1;Adulto Mayor;;
usaquen;2021;65 a 69;Hombre;0;Adulto Mayor;;
usaquen;2021;70 a 74;Hombre;1;Adulto Mayor;;
usaquen;2021;75 a 79;Hombre;0;Adulto Mayor;;
usaquen;2021;80 y más;Hombre;0;Adulto Mayor;;
usaquen;2021;Todos los grupos;Hombre;21;;262649.0;7.995461623687889
usaquen;2021;05 a 09;Mujer;0;Niño;;
usaquen;2021;10 a 14;Mujer;0;Niño;;
usaquen;2021;15 a 17;Mujer;1;Joven;;
usaquen;2021;18 a 19;Mujer;1;Joven;;
usaquen;2021;20 a 24;Mujer;0;Joven;;
usaquen;2021;25 a 29;Mujer;0;Adulto;;
usaquen;2021;30 a 34;Mujer;1;Adulto;;
usaquen;2021;35 a 39;Mujer;0;Adulto;;
usaquen;2021;40 a 44;Mujer;0;Adulto;;
usaquen;2021;45 a 49;Mujer;0;Adulto;;
usaquen;2021;50 a 54;Mujer;1;Adulto;;
usaquen;2021;55 a 59;Mujer;0;Adulto;;
usaquen;2021;60 a 64;Mujer;1;Adulto Mayor;;
usaquen;2021;65 a 69;Mujer;0;Adulto Mayor;;
usaquen;2021;70 a 74;Mujer;0;Adulto Mayor;;
usaquen;2021;75 a 79;Mujer;1;Adulto Mayor;;
usaquen;2021;80 y más;Mujer;0;Adulto Mayor;;
usaquen;2021;Todos los grupos;Mujer;6;;308619.0;1.9441447221331154
chapinero;2021;05 a 09;Hombre;0;Niño;;
chapinero;2021;10 a 14;Hombre;0;Niño;;
chapinero;2021;15 a 17;Hombre;0;Joven;;
chapinero;2021;18 a 19;Hombre;0;Joven;;
chapinero;2021;20 a 24;Hombre;0;Joven;;
chapinero;2021;25 a 29;Hombre;0;Adulto;;
chapinero;2021;30 a 34;Hombre;2;Adulto;;
chapinero;2021;35 a 39;Hombre;2;Adulto;;
chapinero;2021;40 a 44;Hombre;1;Adulto;;
chapinero;2021;45 a 49;Hombre;0;Adulto;;
chapinero;2021;50 a 54;Hombre;1;Adulto;;
chapinero;2021;55 a 59;Hombre;0;Adulto;;
chapinero;2021;60 a 64;Hombre;1;Adulto Mayor;;
chapinero;2021;65 a 69;Hombre;1;Adulto Mayor;;
chapinero;2021;70 a 74;Hombre;0;Adulto Mayor;;
chapinero;2021;75 a 79;Hombre;0;Adulto Mayor;;
chapinero;2021;80 y más;Hombre;0;Adulto Mayor;;
chapinero;2021;Todos los grupos;Hombre;8;;82993.0;9.639367175544924
chapinero;2021;05 a 09;Mujer;0;Niño;;
chapinero;2021;10 a 14;Mujer;0;Niño;;
chapinero;2021;15 a 17;Mujer;0;Joven;;
chapinero;2021;18 a 19;Mujer;0;Joven;;
chapinero;2021;20 a 24;Mujer;0;Joven;;
chapinero;2021;25 a 29;Mujer;0;Adulto;;
chapinero;2021;30 a 34;Mujer;0;Adulto;;
chapinero;2021;35 a 39;Mujer;0;Adulto;;
chapinero;2021;40 a 44;Mujer;0;Adulto;;
chapinero;2021;45 a 49;Mujer;0;Adulto;;
chapinero;2021;50 a 54;Mujer;0;Adulto;;
chapinero;2021;55 a 59;Mujer;0;Adulto;;
chapinero;2021;60 a 64;Mujer;0;Adulto Mayor;;
chapinero;2021;65 a 69;Mujer;0;Adulto Mayor;;
chapinero;2021;70 a 74;Mujer;1;Adulto Mayor;;
chapinero;2021;75 a 79;Mujer;0;Adulto Mayor;;
chapinero;2021;80 y más;Mujer;0;Adulto Mayor;;
chapinero;2021;Todos los grupos;Mujer;1;;90360.0;1.1066843736166445
santa fe;2021;05 a 09;Hombre;0;Niño;;
santa fe;2021;10 a 14;Hombre;0;Niño;;
santa fe;2021;15 a 17;Hombre;0;Joven;;
santa fe;2021;18 a 19;Hombre;0;Joven;;
santa fe;2021;20 a 24;Hombre;0;Joven;;
santa fe;2021;25 a 29;Hombre;0;Adulto;;
santa fe;2021;30 a 34;Hombre;1;Adulto;;
santa fe;2021;35 a 39;Hombre;1;Adulto;;
santa fe;2021;40 a 44;Hombre;1;Adulto;;
santa fe;2021;45 a 49;Hombre;0;Adulto;;
santa fe;2021;50 a 54;Hombre;1;Adulto;;
santa fe;2021;55 a 59;Hombre;1;Adulto;;
santa fe;2021;60 a 64;Hombre;0;Adulto Mayor;;
santa fe;2021;65 a 69;Hombre;1;Adulto Mayor;;
santa fe;2021;70 a 74;Hombre;0;Adulto Mayor;;
santa fe;2021;75 a 79;Hombre;0;Adulto Mayor;;
santa fe;2021;80 y más;Hombre;0;Adulto Mayor;;
santa fe;2021;Todos los grupos;Hombre;6;;53328.0;11.25112511251125
santa fe;2021;05 a 09;Mujer;0;Niño;;
santa fe;2021;10 a 14;Mujer;1;Niño;;
santa fe;2021;15 a 17;Mujer;0;Joven;;
santa fe;2021;18 a 19;Mujer;0;Joven;;
santa fe;2021;20 a 24;Mujer;1;Joven;;
santa fe;2021;25 a 29;Mujer;0;Adulto;;
santa fe;2021;30 a 34;Mujer;0;Adulto;;
santa fe;2021;35 a 39;Mujer;0;Adulto;;
santa fe;2021;40 a 44;Mujer;0;Adulto;;
santa fe;2021;45 a 49;Mujer;0;Adulto;;
santa fe;2021;50 a 54;Mujer;0;Adulto;;
santa fe;2021;55 a 59;Mujer;0;Adulto;;
santa fe;2021;60 a 64;Mujer;0;Adulto Mayor;;
santa fe;2021;65 a 69;Mujer;0;Adulto Mayor;;
santa fe;2021;70 a 74;Mujer;0;Adulto Mayor;;
santa fe;2021;75 a 79;Mujer;0;Adulto Mayor;;
santa fe;2021;80 y más;Mujer;0;Adulto Mayor;;
santa fe;2021;Todos los grupos;Mujer;2;;54456.0;3.672689878066696
san cristobal;2021;05 a 09;Hombre;0;Niño;;
san cristobal;2021;10 a 14;Hombre;0;Niño;;
san cristobal;2021;15 a 17;Hombre;0;Joven;;
san cristobal;2021;18 a 19;Hombre;1;Joven;;
san cristobal;2021;20 a 24;Hombre;6;Joven;;
san cristobal;2021;25 a 29;Hombre;3;Adulto;;
san cristobal;2021;30 a 34;Hombre;0;Adulto;;
san cristobal;2021;35 a 39;Hombre;1;Adulto;;
san cristobal;2021;40 a 44;Hombre;3;Adulto;;
san cristobal;2021;45 a 49;Hombre;1;Adulto;;
san cristobal;2021;50 a 54;Hombre;0;Adulto;;
san cristobal;2021;55 a 59;Hombre;1;Adulto;;
san cristobal;2021;60 a 64;Hombre;0;Adulto Mayor;;
san cristobal;2021;65 a 69;Hombre;0;Adulto Mayor;;
san cristobal;2021;70 a 74;Hombre;0;Adulto Mayor;;
san cristobal;2021;75 a 79;Hombre;2;Adulto Mayor;;
san cristobal;2021;80 y más;Hombre;0;Adulto Mayor;;
san cristobal;2021;Todos los grupos;Hombre;18;;193376.0;9.308290584146947
san cristobal;2021;05 a 09;Mujer;0;Niño;;
san cristobal;2021;10 a 14;Mujer;0;Niño;;
san cristobal;2021;15 a 17;Mujer;0;Joven;;
san cristobal;2021;18 a 19;Mujer;1;Joven;;
san cristobal;2021;20 a 24;Mujer;0;Joven;;
san cristobal;2021;25 a 29;Mujer;1;Adulto;;
san cristobal;2021;30 a 34;Mujer;0;Adulto;;
san cristobal;2021;35 a 39;Mujer;0;Adulto;;
san cristobal;2021;40 a 44;Mujer;1;Adulto;;
san cristobal;2021;45 a 49;Mujer;0;Adulto;;
san cristobal;2021;50 a 54;Mujer;0;Adulto;;
san cristobal;2021;55 a 59;Mujer;0;Adulto;;
san cristobal;2021;60 a 64;Mujer;0;Adulto Mayor;;
san cristobal;2021;65 a 69;Mujer;0;Adulto Mayor;;
san cristobal;2021;70 a 74;Mujer;0;Adulto Mayor;;
san cristobal;2021;75 a 79;Mujer;0;Adulto Mayor;;
san cristobal;2021;80 y más;Mujer;0;Adulto Mayor;;
san cristobal;2021;Todos los grupos;Mujer;3;;207684.0;1.4445022245334258
usme;2021;05 a 09;Hombre;0;Niño;;
usme;2021;10 a 14;Hombre;0;Niño;;
usme;2021;15 a 17;Hombre;0;Joven;;
usme;2021;18 a 19;Hombre;1;Joven;;
usme;2021;20 a 24;Hombre;3;Joven;;
usme;2021;25 a 29;Hombre;3;Adulto;;
usme;2021;30 a 34;Hombre;1;Adulto;;
usme;2021;35 a 39;Hombre;2;Adulto;;
usme;2021;40 a 44;Hombre;2;Adulto;;
usme;2021;45 a 49;Hombre;1;Adulto;;
usme;2021;50 a 54;Hombre;0;Adulto;;
usme;2021;55 a 59;Hombre;1;Adulto;;
usme;2021;60 a 64;Hombre;2;Adulto Mayor;;
usme;2021;65 a 69;Hombre;0;Adulto Mayor;;
usme;2021;70 a 74;Hombre;1;Adulto Mayor;;
usme;2021;75 a 79;Hombre;0;Adulto Mayor;;
usme;2021;80 y más;Hombre;0;Adulto Mayor;;
usme;2021;Todos los grupos;Hombre;17;;193699.0;8.776503750664691
usme;2021;05 a 09;Mujer;0;Niño;;
usme;2021;10 a 14;Mujer;1;Niño;;
usme;2021;15 a 17;Mujer;0;Joven;;
usme;2021;18 a 19;Mujer;0;Joven;;
usme;2021;20 a 24;Mujer;1;Joven;;
usme;2021;25 a 29;Mujer;0;Adulto;;
usme;2021;30 a 34;Mujer;1;Adulto;;
usme;2021;35 a 39;Mujer;0;Adulto;;
usme;2021;40 a 44;Mujer;0;Adulto;;
usme;2021;45 a 49;Mujer;0;Adulto;;
usme;2021;50 a 54;Mujer;0;Adulto;;
usme;2021;55 a 59;Mujer;0;Adulto;;
usme;2021;60 a 64;Mujer;0;Adulto Mayor;;
usme;2021;65 a 69;Mujer;0;Adulto Mayor;;
usme;2021;70 a 74;Mujer;0;Adulto Mayor;;
usme;2021;75 a 79;Mujer;0;Adulto Mayor;;
usme;2021;80 y más;Mujer;0;Adulto Mayor;;
usme;2021;Todos los grupos;Mujer;3;;199667.0;1.502501665272679
tunjuelito;2021;05 a 09;Hombre;0;Niño;;
tunjuelito;2021;10 a 14;Hombre;0;Niño;;
tunjuelito;2021;15 a 17;Hombre;1;Joven;;
tunjuelito;2021;18 a 19;Hombre;0;Joven;;
tunjuelito;2021;20 a 24;Hombre;1;Joven;;
tunjuelito;2021;25 a 29;Hombre;1;Adulto;;
tunjuelito;2021;30 a 34;Hombre;1;Adulto;;
tunjuelito;2021;35 a 39;Hombre;0;Adulto;;
tunjuelito;2021;40 a 44;Hombre;0;Adulto;;
tunjuelito;2021;45 a 49;Hombre;1;Adulto;;
tunjuelito;2021;50 a 54;Hombre;2;Adulto;;
tunjuelito;2021;55 a 59;Hombre;1;Adulto;;
tunjuelito;2021;60 a 64;Hombre;0;Adulto Mayor;;
tunjuelito;2021;65 a 69;Hombre;0;Adulto Mayor;;
tunjuelito;2021;70 a 74;Hombre;1;Adulto Mayor;;
tunjuelito;2021;75 a 79;Hombre;0;Adulto Mayor;;
tunjuelito;2021;80 y más;Hombre;0;Adulto Mayor;;
tunjuelito;2021;Todos los grupos;Hombre;9;;88825.0;10.132282578103013
tunjuelito;2021;05 a 09;Mujer;0;Niño;;
tunjuelito;2021;10 a 14;Mujer;0;Niño;;
tunjuelito;2021;15 a 17;Mujer;0;Joven;;
tunjuelito;2021;18 a 19;Mujer;0;Joven;;
tunjuelito;2021;20 a 24;Mujer;0;Joven;;
tunjuelito;2021;25 a 29;Mujer;0;Adulto;;
tunjuelito;2021;30 a 34;Mujer;0;Adulto;;
tunjuelito;2021;35 a 39;Mujer;0;Adulto;;
tunjuelito;2021;40 a 44;Mujer;0;Adulto;;
tunjuelito;2021;45 a 49;Mujer;0;Adulto;;
tunjuelito;2021;50 a 54;Mujer;0;Adulto;;
tunjuelito;2021;55 a 59;Mujer;1;Adulto;;
tunjuelito;2021;60 a 64;Mujer;0;Adulto Mayor;;
tunjuelito;2021;65 a 69;Mujer;0;Adulto Mayor;;
tunjuelito;2021;70 a 74;Mujer;0;Adulto Mayor;;
tunjuelito;2021;75 a 79;Mujer;0;Adulto Mayor;;
tunjuelito;2021;80 y más;Mujer;0;Adulto Mayor;;
tunjuelito;2021;Todos los grupos;Mujer;1;;91333.0;1.0948945069142588
bosa;2021;05 a 09;Hombre;0;Niño;;
bosa;2021;10 a 14;Hombre;0;Niño;;
bosa;2021;15 a 17;Hombre;1;Joven;;
bosa;2021;18 a 19;Hombre;0;Joven;;
bosa;2021;20 a 24;Hombre;7;Joven;;
bosa;2021;25 a 29;Hombre;7;Adulto;;
bosa;2021;30 a 34;Hombre;2;Adulto;;
bosa;2021;35 a 39;Hombre;1;Adulto;;
bosa;2021;40 a 44;Hombre;1;Adulto;;
bosa;2021;45 a 49;Hombre;0;Adulto;;
bosa;2021;50 a 54;Hombre;1;Adulto;;
bosa;2021;55 a 59;Hombre;3;Adulto;;
bosa;2021;60 a 64;Hombre;3;Adulto Mayor;;
bosa;2021;65 a 69;Hombre;2;Adulto Mayor;;
bosa;2021;70 a 74;Hombre;2;Adulto Mayor;;
bosa;2021;75 a 79;Hombre;1;Adulto Mayor;;
bosa;2021;80 y más;Hombre;0;Adulto Mayor;;
bosa;2021;Todos los grupos;Hombre;31;;351957.0;8.807894146159901
bosa;2021;05 a 09;Mujer;0;Niño;;
bosa;2021;10 a 14;Mujer;1;Niño;;
bosa;2021;15 a 17;Mujer;1;Joven;;
bosa;2021;18 a 19;Mujer;0;Joven;;
bosa;2021;20 a 24;Mujer;2;Joven;;
bosa;2021;25 a 29;Mujer;0;Adulto;;
bosa;2021;30 a 34;Mujer;1;Adulto;;
bosa;2021;35 a 39;Mujer;0;Adulto;;
bosa;2021;40 a 44;Mujer;0;Adulto;;
bosa;2021;45 a 49;Mujer;0;Adulto;;
bosa;2021;50 a 54;Mujer;1;Adulto;;
bosa;2021;55 a 59;Mujer;1;Adulto;;
bosa;2021;60 a 64;Mujer;0;Adulto Mayor;;
bosa;2021;65 a 69;Mujer;0;Adulto Mayor;;
bosa;2021;70 a 74;Mujer;0;Adulto Mayor;;
bosa;2021;75 a 79;Mujer;0;Adulto Mayor;;
bosa;2021;80 y más;Mujer;0;Adulto Mayor;;
bosa;2021;Todos los grupos;Mujer;7;;371072.0;1.886426353915143
kennedy;2021;05 a 09;Hombre;0;Niño;;
kennedy;2021;10 a 14;Hombre;1;Niño;;
kennedy;2021;15 a 17;Hombre;2;Joven;;
kennedy;2021;18 a 19;Hombre;1;Joven;;
kennedy;2021;20 a 24;Hombre;4;Joven;;
kennedy;2021;25 a 29;Hombre;6;Adulto;;
kennedy;2021;30 a 34;Hombre;2;Adulto;;
kennedy;2021;35 a 39;Hombre;4;Adulto;;
kennedy;2021;40 a 44;Hombre;2;Adulto;;
kennedy;2021;45 a 49;Hombre;2;Adulto;;
kennedy;2021;50 a 54;Hombre;0;Adulto;;
kennedy;2021;55 a 59;Hombre;0;Adulto;;
kennedy;2021;60 a 64;Hombre;1;Adulto Mayor;;
kennedy;2021;65 a 69;Hombre;2;Adulto Mayor;;
kennedy;2021;70 a 74;Hombre;0;Adulto Mayor;;
kennedy;2021;75 a 79;Hombre;0;Adulto Mayor;;
kennedy;2021;80 y más;Hombre;1;Adulto Mayor;;
kennedy;2021;Todos los grupos;Hombre;28;;499553.0;5.605010879726476
kennedy;2021;05 a 09;Mujer;0;Niño;;
kennedy;2021;10 a 14;Mujer;2;Niño;;
kennedy;2021;15 a 17;Mujer;0;Joven;;
kennedy;2021;18 a 19;Mujer;0;Joven;;
kennedy;2021;20 a 24;Mujer;4;Joven;;
kennedy;2021;25 a 29;Mujer;2;Adulto;;
kennedy;2021;30 a 34;Mujer;0;Adulto;;
kennedy;2021;35 a 39;Mujer;1;Adulto;;
kennedy;2021;40 a 44;Mujer;0;Adulto;;
kennedy;2021;45 a 49;Mujer;2;Adulto;;
kennedy;2021;50 a 54;Mujer;0;Adulto;;
kennedy;2021;55 a 59;Mujer;0;Adulto;;
kennedy;2021;60 a 64;Mujer;1;Adulto Mayor;;
kennedy;2021;65 a 69;Mujer;0;Adulto Mayor;;
kennedy;2021;70 a 74;Mujer;0;Adulto Mayor;;
kennedy;2021;75 a 79;Mujer;0;Adulto Mayor;;
kennedy;2021;80 y más;Mujer;0;Adulto Mayor;;
kennedy;2021;Todos los grupos;Mujer;12;;535285.0;2.241796426202864
fontibon;2021;05 a 09;Hombre;0;Niño;;
fontibon;2021;10 a 14;Hombre;0;Niño;;
fontibon;2021;15 a 17;Hombre;1;Joven;;
fontibon;2021;18 a 19;Hombre;0;Joven;;
fontibon;2021;20 a 24;Hombre;0;Joven;;
fontibon;2021;25 a 29;Hombre;2;Adulto;;
fontibon;2021;30 a 34;Hombre;2;Adulto;;
fontibon;2021;35 a 39;Hombre;1;Adulto;;
fontibon;2021;40 a 44;Hombre;0;Adulto;;
fontibon;2021;45 a 49;Hombre;0;Adulto;;
fontibon;2021;50 a 54;Hombre;0;Adulto;;
fontibon;2021;55 a 59;Hombre;2;Adulto;;
fontibon;2021;60 a 64;Hombre;1;Adulto Mayor;;
fontibon;2021;65 a 69;Hombre;1;Adulto Mayor;;
fontibon;2021;70 a 74;Hombre;0;Adulto Mayor;;
fontibon;2021;75 a 79;Hombre;0;Adulto Mayor;;
